date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
5/27/2014 0:00,255000,3,1,960,8100,1,0,0,3,960,0,1955,2005,20234 20th Ave NE,Shoreline,WA 98155,USA
5/27/2014 0:00,435000,3,1,1270,4000,1.5,0,2,3,1270,0,1928,1954,3824 35th Ave SW,Seattle,WA 98126,USA
5/27/2014 0:00,685000,3,2.5,2810,7700,2,0,0,3,2810,0,2001,0,6231 Lake Washington Blvd SE,Bellevue,WA 98006,USA
5/27/2014 0:00,715000,2,2.5,2160,5581,1,0,0,3,2160,0,2002,0,23744 NE 116th Pl,Redmond,WA 98053,USA
5/27/2014 0:00,780000,3,3,2520,2152,1.5,0,0,3,1560,960,1925,2006,1906 11th Ave W,Seattle,WA 98119,USA
5/27/2014 0:00,345000,2,1.5,1180,844,2,0,0,3,990,190,2005,0,323 25th Ave S,Seattle,WA 98144,USA
5/27/2014 0:00,355000,4,2.25,1810,4970,2,0,0,3,1810,0,2003,0,1035 Duvall Pl NE,Renton,WA 98059,USA
5/27/2014 0:00,282000,3,2.5,1680,15711,1,0,0,3,1240,440,1994,0,20020 127th Pl SE,Kent,WA 98031,USA
5/27/2014 0:00,244000,3,1,910,5250,1,0,0,4,910,0,1971,0,1256 SW 146th St,Burien,WA 98166,USA
5/27/2014 0:00,967500,3,3.75,3250,5797,2,0,2,4,2370,880,1951,1999,3041 37th Ave W,Seattle,WA 98199,USA
5/27/2014 0:00,375000,3,1.5,2000,7294,1,0,0,3,1520,480,1965,1993,5230 S Rose St,Seattle,WA 98118,USA
5/27/2014 0:00,1600000,3,3.25,3790,19000,2,0,4,3,3790,0,1985,0,17780 13th Ave NW,Seattle,WA 98177,USA
5/27/2014 0:00,527500,3,1.75,2310,78844,1,0,0,3,1760,550,1977,2004,1950 NW Goode Pl,Issaquah,WA 98027,USA
5/27/2014 0:00,994000,3,2.25,2510,6339,1.5,0,2,5,1810,700,1932,2002,3227 Whalley Pl W,Seattle,WA 98199,USA
5/27/2014 0:00,313000,3,1.75,1320,6205,1,0,0,5,1320,0,1948,1985,15345 Stone Ave N,Shoreline,WA 98133,USA
5/27/2014 0:00,587000,3,2.25,2370,217800,2,0,0,3,2370,0,1979,2014,3118 264th Ave NE,Redmond,WA 98053,USA
5/27/2014 0:00,304000,3,1,900,7500,1,0,0,4,900,0,1972,0,7725 NE 143rd St,Kirkland,WA 98034,USA
5/27/2014 0:00,675000,3,2.5,2540,7680,2,0,1,4,2540,0,1940,2001,12037 6th Ave NW,Seattle,WA 98177,USA
5/27/2014 0:00,305000,4,1,2100,9288,1,0,0,4,1050,1050,1968,0,16423 126th Pl SE,Renton,WA 98058,USA
5/27/2014 0:00,280000,3,1,1200,6250,1,0,0,3,920,280,1943,2002,10424 2nd Ave S,Seattle,WA 98168,USA
5/27/2014 0:00,960000,5,4,3720,15200,2,0,0,3,3720,0,2005,0,1414 235th Pl SE,Sammamish,WA 98075,USA
5/27/2014 0:00,500000,3,2.25,1760,4539,2,0,0,3,1760,0,1988,2000,3728 246th Ave SE,Issaquah,WA 98029,USA
5/27/2014 0:00,274950,3,1.75,1670,7415,1,0,0,3,1320,350,1987,2000,16828 SE 251 St,Covington,WA 98042,USA
5/27/2014 0:00,455600,3,2.5,2420,8252,2,0,0,3,2420,0,1998,2006,7000 Autumn Ave SE,Snoqualmie,WA 98065,USA
5/27/2014 0:00,970000,5,3,3480,15185,2,0,0,4,3480,0,1964,0,3601-3733 Greenbrier Ln,Mercer Island,WA 98040,USA
5/27/2014 0:00,312900,4,2.5,1630,4473,2,0,0,3,1630,0,2003,0,24506 SE 276th Ct,Maple Valley,WA 98038,USA
5/27/2014 0:00,535000,4,2.5,2340,5600,2,0,0,3,2340,0,1921,2013,10207 37th Ave SW,Seattle,WA 98146,USA
5/27/2014 0:00,427000,2,1,920,3780,1,0,0,3,920,0,1910,2006,807 N 42nd St,Seattle,WA 98103,USA
5/27/2014 0:00,405000,2,1,910,6490,1,0,0,3,910,0,1942,1999,8221 21st Ave NE,Seattle,WA 98115,USA
5/27/2014 0:00,480000,3,1,1150,4945,1,0,2,3,1150,0,1943,2002,4103 37th Ave SW,Seattle,WA 98126,USA
5/27/2014 0:00,725000,3,1.5,2500,4774,1.5,0,2,3,1450,1050,1940,1996,4111 1st Ave NW,Seattle,WA 98107,USA
5/27/2014 0:00,293000,4,2.5,3250,235063,1,0,2,3,3250,0,1973,2013,17101-17103 SE 383rd St,Auburn,WA 98092,USA
5/27/2014 0:00,268000,4,2,1930,6600,1,0,0,4,1030,900,1967,0,13436 Occidental Ave S,Burien,WA 98168,USA
5/27/2014 0:00,475000,4,3.5,3400,234352,2,0,0,3,2500,900,1991,0,19132 Beall Rd SW,Vashon,WA 98070,USA
5/27/2014 0:00,488000,3,2.5,1590,2550,3,0,0,3,1590,0,1985,0,6601-6699 28th Ave NW,Seattle,WA 98117,USA
5/27/2014 0:00,760000,4,2.5,3330,7399,2,0,0,3,3330,0,2009,0,14009 NE 85th Ct,Redmond,WA 98052,USA
5/27/2014 0:00,1710000,5,4.5,4590,14685,2,0,0,3,4590,0,2009,0,6402-6412 105th Ave NE,Kirkland,WA 98033,USA
5/27/2014 0:00,754950,3,2.5,2610,7256,2,0,0,3,2610,0,2014,0,12108 NE 106th Pl,Kirkland,WA 98033,USA
5/27/2014 0:00,263900,3,2.5,1658,2700,2,0,0,3,1658,0,2014,0,2150 S 262nd Ct,Des Moines,WA 98198,USA
5/27/2014 0:00,460000,3,3.5,1600,1431,2,0,0,3,1240,360,2006,0,7906 6th Ave NW,Seattle,WA 98117,USA
5/27/2014 0:00,399950,3,3,1296,1051,3,0,0,3,1296,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,USA
5/27/2014 0:00,370000,2,2.25,1280,835,2,0,0,3,1080,200,2009,0,3825 S Angeline St,Seattle,WA 98118,USA
5/27/2014 0:00,1149000,4,3,5940,11533,2,0,4,3,4950,990,2004,2003,6310 Fairway Pl SE,Snoqualmie,WA 98065,USA
5/27/2014 0:00,450800,4,3.25,2510,5311,2,0,0,3,2510,0,2009,0,3617 NE 12th St,Renton,WA 98056,USA
5/27/2014 0:00,627000,3,3.5,2710,3475,2,0,0,3,1650,1060,2005,0,Shangri-La Way NW,Issaquah,WA 98027,USA
5/27/2014 0:00,495000,3,2.5,1750,1548,3,0,0,3,1750,0,2013,1923,3933 S Brandon St,Seattle,WA 98118,USA
5/28/2014 0:00,310000,3,1,1430,19901,1.5,0,0,4,1430,0,1927,0,8308 NE 176th Pl,Kenmore,WA 98028,USA
5/28/2014 0:00,550000,4,1,1660,34848,1,0,0,1,930,730,1933,0,6056 156th Ave NE,Redmond,WA 98052,USA
5/28/2014 0:00,215000,2,1,1320,8865,1,0,0,4,1320,0,1943,0,2496-2598 S 121st St,Burien,WA 98168,USA
5/28/2014 0:00,799000,4,3,2580,209523,2,0,0,3,2580,0,1984,0,24927 NE 108th St,Redmond,WA 98053,USA
5/28/2014 0:00,630000,4,2.5,2740,43101,2,0,0,3,2740,0,1993,0,18808 215th Way NE,Woodinville,WA 98077,USA
5/28/2014 0:00,267000,3,2.5,2495,4400,2,0,0,3,2495,0,2007,0,35039 41st Pl S,Federal Way,WA 98001,USA
5/28/2014 0:00,900000,6,2.75,2300,24773,1.5,0,0,4,2300,0,1950,1985,2940 72nd Ave SE,Mercer Island,WA 98040,USA
5/28/2014 0:00,365000,3,1.5,1300,12240,1,0,0,3,1300,0,1963,2008,7343 NE 150th St,Kenmore,WA 98028,USA
5/28/2014 0:00,544500,4,2.5,2230,10414,1,0,0,5,1450,780,1974,0,3022 254th Ave SE,Issaquah,WA 98075,USA
5/28/2014 0:00,599000,4,2.75,2020,2750,1,0,0,3,1010,1010,1917,2014,3212 E Terrace St,Seattle,WA 98122,USA
5/28/2014 0:00,815000,4,2.25,2000,3800,2,0,0,3,2000,0,2001,0,7708 16th Ave NE,Seattle,WA 98115,USA
5/28/2014 0:00,254000,2,1,1060,8187,1,0,0,4,1060,0,1952,0,16708 N Park Ave N,Shoreline,WA 98133,USA
5/28/2014 0:00,740000,2,1.75,2080,4800,1,0,0,5,1080,1000,1923,0,333 NW 84th St,Seattle,WA 98117,USA
5/28/2014 0:00,225000,3,2,2030,24829,1,0,0,4,1220,810,1979,0,36721 34th Ave S,Auburn,WA 98001,USA
5/28/2014 0:00,925000,3,2.5,2690,7000,2,0,0,5,1840,850,1943,0,6825 48th Ave NE,Seattle,WA 98115,USA
5/28/2014 0:00,1285000,4,2.5,3240,10800,1,0,0,3,2260,980,1946,0,5726 61st Ave NE,Seattle,WA 98105,USA
5/28/2014 0:00,537000,3,2.5,1550,12920,2,0,0,5,1550,0,1999,0,11004 NE 108th St,Kirkland,WA 98033,USA
5/28/2014 0:00,335000,4,2,1480,3132,1,0,0,5,740,740,1910,0,5840 16th Ave S,Seattle,WA 98108,USA
5/28/2014 0:00,840000,4,2.75,3040,2800,2,0,0,3,2100,940,1906,2014,318 E Mercer St,Seattle,WA 98102,USA
5/28/2014 0:00,224000,3,1.5,1560,7300,1,0,0,4,1040,520,1964,0,4205 S 288th Pl,Auburn,WA 98001,USA
5/28/2014 0:00,395000,3,2.5,2250,3757,2,0,0,3,2250,0,2006,0,6730 SE 5th St,Renton,WA 98059,USA
5/28/2014 0:00,450000,3,1,1100,4600,1,0,0,3,1100,0,1917,2009,3920 42nd Ave SW,Seattle,WA 98116,USA
5/28/2014 0:00,681000,3,1,1700,6356,1.5,0,0,3,1700,0,1907,1983,4001 42nd Ave S,Seattle,WA 98118,USA
5/28/2014 0:00,898000,5,1.5,2680,28014,1,0,0,4,1450,1230,1963,0,2615 109th Pl NE,Bellevue,WA 98004,USA
5/28/2014 0:00,370000,3,1,800,2296,1,0,0,4,800,0,1908,0,125 N Bowdoin Pl,Seattle,WA 98103,USA
5/28/2014 0:00,429000,2,1.75,1350,6315,1,0,0,3,1350,0,2005,0,23039 NE 130th St,Redmond,WA 98053,USA
5/28/2014 0:00,150000,3,1,820,7680,1.5,0,0,3,820,0,1910,2006,8408 20th Ave SW,Seattle,WA 98106,USA
5/28/2014 0:00,555000,3,2.5,3160,4270,2,0,0,3,2650,510,2006,0,11131 NE 162nd St,Bothell,WA 98011,USA
5/28/2014 0:00,326000,3,2.75,1720,28000,1,0,0,4,1720,0,1958,1972,18401 124th Ave SE,Renton,WA 98058,USA
5/28/2014 0:00,225000,3,2.5,1680,6755,2,0,0,3,1680,0,1994,0,30410 128th Pl SE,Auburn,WA 98092,USA
5/28/2014 0:00,245100,3,1.75,1300,7958,1,0,0,3,1300,0,1996,0,11022 SE 319th Ct,Auburn,WA 98092,USA
5/28/2014 0:00,665000,3,2.5,2190,10370,2,0,0,3,2190,0,1987,2000,1345 232nd Pl NE,Sammamish,WA 98074,USA
5/28/2014 0:00,535000,3,2.5,1720,4006,2,0,0,3,1720,0,1994,0,4228 249th Ct SE,Issaquah,WA 98029,USA
5/28/2014 0:00,305000,3,1,1160,11776,1,0,0,3,1160,0,1968,1997,15803 197th Pl NE,Woodinville,WA 98077,USA
5/28/2014 0:00,999000,7,4,3150,34830,1,0,0,3,3150,0,1957,2005,714 145th Ave SE,Bellevue,WA 98007,USA
5/28/2014 0:00,215000,3,1.75,1210,8075,1,0,0,4,1210,0,1983,0,127 Chicago Blvd S,Pacific,WA 98047,USA
5/28/2014 0:00,432500,3,1.75,1980,5100,1,0,0,3,1270,710,1965,1993,8516 Linden Ave N,Seattle,WA 98103,USA
5/28/2014 0:00,655000,4,2.5,2990,5669,2,0,0,3,2990,0,2003,0,225 246th Ct NE,Sammamish,WA 98074,USA
5/28/2014 0:00,266200,3,1.5,1430,9600,1,0,0,4,1430,0,1966,0,14217 SE 144th St,Renton,WA 98059,USA
5/28/2014 0:00,244615,3,2.5,2060,4030,2,0,0,3,2060,0,1999,0,921 4th Ave N,Kent,WA 98032,USA
5/28/2014 0:00,460000,4,3,2230,52983,2,0,0,3,2230,0,1991,0,27209 110th Ave SE,Kent,WA 98030,USA
5/28/2014 0:00,370000,4,2.5,3090,18645,2,0,0,3,3090,0,1995,0,34711 5th Ave SW,Federal Way,WA 98023,USA
5/28/2014 0:00,465000,6,3.25,4250,23326,1,0,3,3,2150,2100,1967,2011,29211 7th Pl S,Federal Way,WA 98003,USA
5/28/2014 0:00,1175000,3,2.5,1970,23180,1,1,4,3,1100,870,1937,1998,5923 Beach Dr SW,Seattle,WA 98136,USA
5/28/2014 0:00,189000,2,2,1700,3171,1,0,0,5,850,850,1927,0,508 D St SE,Auburn,WA 98002,USA
5/28/2014 0:00,820000,3,2.5,2510,5503,2,0,2,3,2510,0,1995,0,6736 40th Ave SW,Seattle,WA 98136,USA
5/28/2014 0:00,968000,6,2.75,3610,17580,1,0,4,5,2070,1540,1959,0,20303 SE 40th St,Sammamish,WA 98075,USA
5/28/2014 0:00,1400000,4,3.25,2980,7000,2,0,3,3,2140,840,1900,2014,3115 S Norman St,Seattle,WA 98144,USA
5/28/2014 0:00,438750,3,1.75,1610,6480,1,0,0,4,1610,0,1947,1988,2003 NE 117th St,Seattle,WA 98125,USA
5/28/2014 0:00,1210000,4,2.75,3650,6982,2,0,2,4,2530,1120,1951,2003,4911 NE 65th St,Seattle,WA 98115,USA
5/28/2014 0:00,600000,4,2,2510,38141,1,0,0,3,2510,0,1960,2012,13507 62nd Ave NE,Kirkland,WA 98034,USA
5/28/2014 0:00,589000,3,1,1110,6000,1.5,0,0,5,1110,0,1932,2002,3228 36th Ave W,Seattle,WA 98199,USA
5/28/2014 0:00,590000,3,2,1650,6150,2,0,0,4,1650,0,1926,1993,3627 48th Ave SW,Seattle,WA 98116,USA
5/28/2014 0:00,479900,3,2,1980,12150,1,0,0,3,1980,0,1994,0,26272 142nd Ave SE,Kent,WA 98042,USA
5/28/2014 0:00,210000,2,1.5,880,1157,2,0,0,3,880,0,2007,0,9413 34th Ave SW,Seattle,WA 98126,USA
5/28/2014 0:00,745000,3,1.75,1490,9800,1,0,0,4,1140,350,1947,1988,10637 SE 29th St,Beaux Arts Village,WA 98004,USA
5/28/2014 0:00,840500,3,2,2520,5400,1.5,0,0,4,1410,1110,1906,1990,1917 3rd Ave W,Seattle,WA 98119,USA
5/28/2014 0:00,420000,3,1.75,1820,22320,1,0,0,3,1250,570,1977,2004,4031 W Ames Lake Dr NE,Redmond,WA 98053,USA
5/28/2014 0:00,565000,7,4.5,4140,9066,1,0,0,3,2070,2070,1978,0,14007 35th Ave NE,Seattle,WA 98125,USA
5/28/2014 0:00,840000,4,2.5,3420,8405,2,0,0,3,3420,0,2000,0,20525 NE 26th St,Sammamish,WA 98074,USA
5/28/2014 0:00,681716,4,2.5,3150,7277,2,0,0,3,3150,0,2006,0,1224 N 27th Pl,Renton,WA 98056,USA
5/28/2014 0:00,600000,3,1.75,1580,7416,1,0,0,3,1150,430,1967,2011,12501 SE 4th Pl,Bellevue,WA 98005,USA
5/28/2014 0:00,380000,3,2,1660,8281,1,0,0,3,1660,0,1949,1998,5021 Fauntleroy Way SW,Seattle,WA 98136,USA
5/28/2014 0:00,168500,3,1,1100,10125,1,0,0,3,1100,0,1969,2010,17458 SE 262nd St,Covington,WA 98042,USA
5/28/2014 0:00,355000,2,1,1270,3200,1,0,0,4,960,310,1920,0,4038 Linden Ave N,Seattle,WA 98103,USA
5/28/2014 0:00,277000,4,1,1450,6250,1,0,0,3,990,460,1964,2000,10020 18th Ave SW,Seattle,WA 98146,USA
5/28/2014 0:00,236000,4,2.25,1830,9485,1,0,0,4,1200,630,1989,0,4235 SW 337th Pl,Federal Way,WA 98023,USA
5/28/2014 0:00,270000,3,1.75,1300,4127,1,0,0,4,650,650,1918,1953,1309 SW Webster St,Seattle,WA 98106,USA
5/28/2014 0:00,700000,2,1.75,2320,5500,1.5,0,2,3,1720,600,1925,2000,1903 32nd Ave S,Seattle,WA 98144,USA
5/28/2014 0:00,425000,4,2.75,1680,9545,1,0,0,4,1080,600,1979,0,7220 NE 152nd Pl,Kenmore,WA 98028,USA
5/28/2014 0:00,635000,3,2.5,2300,5500,1.5,0,0,4,2000,300,1921,0,2739 31st Ave S,Seattle,WA 98144,USA
5/28/2014 0:00,510250,3,1.75,1400,4000,1,0,0,3,870,530,1951,1994,8520 19th Ave NW,Seattle,WA 98117,USA
5/28/2014 0:00,960000,4,2.25,2410,4560,2,0,2,5,1800,610,1929,0,7006 35th Ave NW,Seattle,WA 98117,USA
5/28/2014 0:00,254000,3,2,1480,7480,1,0,0,4,1480,0,1992,0,21438 SE 277th St,Maple Valley,WA 98038,USA
5/28/2014 0:00,299000,3,1,1390,9624,1.5,0,0,4,1390,0,1954,1979,2544 NE 203rd St,Shoreline,WA 98155,USA
5/28/2014 0:00,175000,2,1,830,2699,1,0,0,3,830,0,1996,0,22775 SE 242nd Pl,Maple Valley,WA 98038,USA
5/28/2014 0:00,157500,2,1,740,9003,1,0,0,3,740,0,1949,1998,20206-20212 108th Ave SE,Kent,WA 98031,USA
5/28/2014 0:00,580000,5,2,1940,6000,1,0,0,5,970,970,1945,0,8026 38th Ave NE,Seattle,WA 98115,USA
5/28/2014 0:00,124740,3,1,1340,15600,1,0,0,4,1340,0,1978,2000,31118 149th Ave SE,Kent,WA 98042,USA
5/28/2014 0:00,1970000,8,3.5,4440,6480,2,0,3,5,3140,1300,1959,0,1210 22nd Ave E,Seattle,WA 98112,USA
5/28/2014 0:00,285000,2,1,800,6240,1,0,0,3,800,0,1954,2005,13332 30th Ave NE,Seattle,WA 98125,USA
5/28/2014 0:00,242000,3,1.75,1310,9645,1,0,0,3,1310,0,1979,2014,21860 Military Rd S,SeaTac,WA 98198,USA
5/28/2014 0:00,840000,4,1.75,2330,4000,2,0,0,5,1300,1030,1924,1956,5036 36th Ave NE,Seattle,WA 98105,USA
5/28/2014 0:00,474800,2,3.25,1400,1243,3,0,0,3,1400,0,2000,0,3648 Francis Ave N,Seattle,WA 98103,USA
5/28/2014 0:00,490000,4,2.5,2360,4367,2,0,0,3,2360,0,2003,0,12977 NE 201st St,Woodinville,WA 98072,USA
5/28/2014 0:00,465000,3,2.25,1840,5752,2,0,0,3,1840,0,2003,0,11526 NE 116th St,Kirkland,WA 98034,USA
5/28/2014 0:00,515000,4,2.5,2680,7178,2,0,0,3,2680,0,2004,2003,36231 SE Isley St,Snoqualmie,WA 98065,USA
5/28/2014 0:00,430000,3,3.75,3890,7140,1,0,2,3,2390,1500,1943,2007,10631 Forest Ave S,Seattle,WA 98178,USA
5/28/2014 0:00,253400,3,2,1400,8640,1,0,0,5,1400,0,1968,0,1033 S 316th St,Federal Way,WA 98003,USA
5/28/2014 0:00,355000,3,2.5,2400,9701,1,0,0,3,2400,0,1990,2009,4621 SW 327th Pl,Federal Way,WA 98023,USA
5/28/2014 0:00,740000,4,2.25,2920,46355,2,0,0,4,2920,0,1998,0,28412 SE 43rd St,Fall City,WA 98024,USA
5/28/2014 0:00,186950,2,2,1390,1302,2,0,0,3,1390,0,1986,0,312 S 328th Ln,Federal Way,WA 98003,USA
5/28/2014 0:00,306000,3,2.5,1680,11193,2,0,0,3,1680,0,1984,0,16084 SE 172nd Pl,Renton,WA 98058,USA
5/28/2014 0:00,510000,4,1.5,2040,8800,1,0,0,4,1020,1020,1961,2001,1518 150th Ave SE,Bellevue,WA 98007,USA
5/28/2014 0:00,345000,2,1,1080,4000,1,0,0,3,1080,0,1940,1996,8351 Jones Ave NW,Seattle,WA 98117,USA
5/28/2014 0:00,875000,3,2.75,2280,4280,1,0,0,5,1280,1000,1917,0,1829 N 55th St,Seattle,WA 98103,USA
5/28/2014 0:00,700000,4,3.5,4490,5099,2,0,0,3,3390,1100,2006,0,6818 Pinehurst Ave SE,Snoqualmie,WA 98065,USA
5/28/2014 0:00,1400000,4,3.25,4700,9160,1,0,4,3,2520,2180,2005,0,5700-5798 SW Hinds St,Seattle,WA 98116,USA
5/28/2014 0:00,499950,4,2.5,2798,4473,2,0,0,3,2798,0,2012,1912,19296-19336 102nd Ave SE,Renton,WA 98055,USA
5/28/2014 0:00,739000,3,2.5,2810,5400,2,0,0,3,2810,0,2005,0,11814 167th Pl NE,Redmond,WA 98052,USA
5/28/2014 0:00,363000,4,2.5,3753,7204,2,0,0,3,3336,417,2008,0,33415 41st Ave SW,Federal Way,WA 98023,USA
5/28/2014 0:00,782000,4,3.5,3910,8095,2,0,0,3,3130,780,2007,0,4801-4999 229th Ave SE,Issaquah,WA 98029,USA
5/28/2014 0:00,325000,2,2.5,1050,1609,2,0,0,3,1050,0,2005,0,1505 S Plum St,Seattle,WA 98144,USA
5/29/2014 0:00,485000,4,1,1600,4300,1.5,0,0,4,1600,0,1916,0,1215 N 50th St,Seattle,WA 98103,USA
5/29/2014 0:00,452000,4,2.25,2590,10002,1,0,0,4,1340,1250,1968,0,19311 59th Pl NE,Kenmore,WA 98028,USA
5/29/2014 0:00,264950,4,2.25,1720,9753,1,0,0,4,1120,600,1978,2000,34434 30th Ave SW,Federal Way,WA 98023,USA
5/29/2014 0:00,472000,6,2.5,4410,14034,1,0,2,4,2350,2060,1965,0,806 S 295th Pl,Federal Way,WA 98003,USA
5/29/2014 0:00,267500,3,1.75,1590,11914,1,0,2,3,1090,500,1957,2000,17904 Military Rd S,SeaTac,WA 98188,USA
5/29/2014 0:00,565000,4,2.5,2440,22594,2,0,0,3,2440,0,1996,0,2525 276th Ct NE,Redmond,WA 98053,USA
5/29/2014 0:00,535000,3,2.5,1360,1016,3,0,0,3,1310,50,2003,0,501 NE Ravenna Blvd,Seattle,WA 98115,USA
5/29/2014 0:00,389000,2,1,910,7000,1,0,0,3,910,0,1952,2008,2043 NE 98th St,Seattle,WA 98115,USA
5/29/2014 0:00,400000,4,1.5,1390,7200,1,0,0,3,1140,250,1965,1993,2150 N 128th St,Seattle,WA 98133,USA
5/29/2014 0:00,264000,3,1.5,1470,14821,1,0,0,4,1470,0,1958,1972,14435 SE 263rd St,Kent,WA 98042,USA
5/29/2014 0:00,690000,4,2.5,2920,9904,2,0,0,4,2920,0,1990,0,25919 SE 37th Way,Issaquah,WA 98029,USA
5/29/2014 0:00,412000,3,1.75,1950,52256,1,0,0,4,1950,0,1985,0,32119 199th Ave SE,Kent,WA 98042,USA
5/29/2014 0:00,695000,3,2.5,2390,4555,2,0,0,3,2390,0,2006,0,1118 235th Pl NE,Sammamish,WA 98074,USA
5/29/2014 0:00,246500,3,1.5,1270,11600,1,0,0,4,1270,0,1964,0,10804 SE 218th St,Kent,WA 98031,USA
5/29/2014 0:00,230000,2,1,950,7560,1,0,0,3,950,0,1958,2004,17018 124th Ave SE,Renton,WA 98058,USA
5/29/2014 0:00,302000,2,1,900,423838,1,0,2,5,900,0,1925,0,18923 SE 416th St,Enumclaw,WA 98022,USA
5/29/2014 0:00,820000,4,2.25,2280,6660,1.5,0,2,3,1960,320,1940,1984,811 W Bertona St,Seattle,WA 98119,USA
5/29/2014 0:00,145000,3,1,1010,5490,1,0,0,3,1010,0,1954,2005,14056 31st Ave S,SeaTac,WA 98168,USA
5/29/2014 0:00,436500,2,1,1260,5000,1,0,0,3,1040,220,1951,1994,3028 NW 68th St,Seattle,WA 98117,USA
5/29/2014 0:00,2453500,4,3.5,4730,13586,1.5,0,0,5,4270,460,1935,0,1404 Broadmoor Dr E,Seattle,WA 98112,USA
5/29/2014 0:00,672000,3,2.5,2620,21587,2,0,0,3,2620,0,1992,0,3249 E Ames Lake Dr NE,Redmond,WA 98053,USA
5/29/2014 0:00,680000,3,2.25,2330,4000,1.5,0,2,5,1520,810,1927,0,6032 35th Ave NE,Seattle,WA 98115,USA
5/29/2014 0:00,750500,5,3,2170,2440,1.5,0,0,4,1450,720,1911,1966,1006 NE Ravenna Blvd,Seattle,WA 98105,USA
5/29/2014 0:00,550000,5,2,2450,9488,1,0,0,4,1240,1210,1900,1955,10515 Ashworth Ave N,Seattle,WA 98133,USA
5/29/2014 0:00,266500,4,1.75,1880,7632,1,0,0,4,1180,700,1978,2000,32740-32998 30th Ave SW,Federal Way,WA 98023,USA
5/29/2014 0:00,619000,4,2,2300,3400,1.5,0,0,5,1550,750,1915,0,308 NW 67th St,Seattle,WA 98117,USA
5/29/2014 0:00,405000,3,2,1240,14404,1,0,0,3,1240,0,1988,2000,6019 210th Ave NE,Redmond,WA 98053,USA
5/29/2014 0:00,300000,2,1,820,3844,1,0,0,4,820,0,1916,0,723 N 105th St,Seattle,WA 98133,USA
5/29/2014 0:00,231000,4,2,1530,6375,2,0,0,3,1530,0,1942,1983,14904 133rd Ave SE,Renton,WA 98058,USA
5/29/2014 0:00,790000,5,3.25,2900,12160,1,0,0,4,1890,1010,1967,0,465 129th Pl NE,Bellevue,WA 98005,USA
5/29/2014 0:00,400000,4,2.75,1240,3867,1,0,0,3,800,440,1987,2000,12001 Bartlett Ave NE,Seattle,WA 98125,USA
5/29/2014 0:00,950000,4,3.5,4140,13392,2,0,0,3,4140,0,2000,0,8507 146th Pl SE,Newcastle,WA 98059,USA
5/29/2014 0:00,450000,4,2,2240,7725,1,0,0,5,1120,1120,1956,0,2503 SW Portland Ct,Seattle,WA 98106,USA
5/29/2014 0:00,595000,3,2,1480,5000,1,0,0,4,750,730,1928,0,7728 11th Ave NW,Seattle,WA 98117,USA
5/29/2014 0:00,332000,3,2.25,2270,8876,1,0,0,3,1380,890,1977,2004,3109 SE 17th Ct,Renton,WA 98058,USA
5/29/2014 0:00,155000,3,1,1250,6250,1,0,0,2,1030,220,1949,0,8215 8th Ave S,Seattle,WA 98108,USA
5/29/2014 0:00,400000,5,2,1930,9747,1,0,0,4,1020,910,1962,0,20210 78th Pl NE,Kenmore,WA 98028,USA
5/29/2014 0:00,349000,4,1.75,1700,7800,1,0,0,5,1120,580,1981,0,4518 SE 4th St,Renton,WA 98059,USA
5/29/2014 0:00,529000,3,1,1590,6420,1,0,0,3,1590,0,1944,0,4531 SW Webster St,Seattle,WA 98136,USA
5/29/2014 0:00,405000,5,1.75,1880,10000,1,0,0,3,960,920,1963,2008,10414 NE 131st St,Kirkland,WA 98034,USA
5/29/2014 0:00,635200,4,1.75,1640,4240,1,0,0,5,920,720,1921,0,6517 Dibble Ave NW,Seattle,WA 98117,USA
5/29/2014 0:00,540000,3,1.5,2600,5085,1,0,0,4,1400,1200,1940,2001,4118 35th Ave SW,Seattle,WA 98126,USA
5/29/2014 0:00,402000,2,1,710,1173,2,0,0,4,710,0,1943,0,2348 Fairview Ave E,Seattle,WA 98102,USA
5/29/2014 0:00,3100000,6,4.25,6980,15682,3,0,4,4,5330,1650,1999,0,5243 Forest Ave SE,Mercer Island,WA 98040,USA
5/29/2014 0:00,329932,3,1.5,1460,5040,1,0,0,3,1100,360,1971,0,11221 Palatine Ave N,Seattle,WA 98133,USA
5/29/2014 0:00,300000,3,2.5,2080,9827,2,0,0,3,2080,0,1989,0,4815 SW 330th Ct,Federal Way,WA 98023,USA
5/29/2014 0:00,525000,5,2.5,2630,9216,2,0,0,3,2630,0,2003,0,27831 NE 153rd Pl,Duvall,WA 98019,USA
5/29/2014 0:00,2750000,4,3.25,4430,21000,2,0,0,3,4430,0,1952,2007,3239 78th Pl NE,Medina,WA 98039,USA
5/29/2014 0:00,602500,4,2.5,2760,6850,2,0,0,3,2760,0,1999,0,7606 116th Ave SE,Newcastle,WA 98056,USA
5/29/2014 0:00,400000,4,2,1670,12056,1,0,0,3,1670,0,1955,2005,7221 NE 156th St,Kenmore,WA 98028,USA
5/29/2014 0:00,445000,4,1.75,1990,4725,1.5,0,0,4,1190,800,1944,0,3713 SW Sullivan St,Seattle,WA 98126,USA
